time_s,node_type,node_id,channel_type,sat_id,beam_id,c_n_db,fspl_db,atm_loss_db,rx_power_dbw,sinr_db,rx_bytes
57.000000,UT,3,FORWARD_USER_CH,0,31,24.659482,183.109622,0.000000,-78.840760,24.659482,1650
57.000000,UT,4,FORWARD_USER_CH,0,31,24.210446,180.719042,0.000000,-89.889122,24.210446,1620
57.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
57.000000,GW,1,RETURN_FEEDER_CH,0,1,19.511376,183.577212,0.000000,-100.273273,19.511376,3240
57.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
57.500000,UT,1,FORWARD_USER_CH,0,31,24.676532,182.777547,0.000000,-76.460577,24.676532,1680
57.500000,UT,2,FORWARD_USER_CH,0,31,24.681597,182.240928,0.000000,-75.402107,24.681597,1680
57.500000,UT,3,FORWARD_USER_CH,0,31,24.660111,183.099483,0.000000,-78.772554,24.660111,1680
57.500000,UT,4,FORWARD_USER_CH,0,31,24.222046,180.701936,0.000000,-89.779071,24.222046,1650
57.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
57.500000,GW,1,RETURN_FEEDER_CH,0,1,19.348717,183.576603,0.000000,-100.637544,19.348717,3300
57.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
58.000000,UT,1,FORWARD_USER_CH,0,31,24.676738,182.768401,0.000000,-76.422140,24.676738,1680
58.000000,UT,2,FORWARD_USER_CH,0,31,24.681705,182.231782,0.000000,-75.376419,24.681705,1680
58.000000,UT,3,FORWARD_USER_CH,0,31,24.660723,183.089356,0.000000,-78.705040,24.660723,1680
58.000000,UT,4,FORWARD_USER_CH,0,31,24.233076,180.684827,0.000000,-89.672051,24.233076,1650
58.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
58.000000,GW,1,RETURN_FEEDER_CH,0,1,19.166084,183.576019,0.000000,-101.027717,19.166084,3360
58.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
58.500000,UT,1,FORWARD_USER_CH,0,31,24.676941,182.759274,0.000000,-76.384005,24.676941,1710
58.500000,UT,2,FORWARD_USER_CH,0,31,24.681813,182.222661,0.000000,-75.350758,24.681813,1710
58.500000,UT,3,FORWARD_USER_CH,0,31,24.661320,183.079243,0.000000,-78.638204,24.661320,1710
58.500000,UT,4,FORWARD_USER_CH,0,31,24.243577,180.667716,0.000000,-89.567919,24.243577,1680
58.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
58.500000,GW,1,RETURN_FEEDER_CH,0,1,18.959476,183.575461,0.000000,-101.448193,18.959476,3420
58.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
59.000000,UT,1,FORWARD_USER_CH,0,31,24.677140,182.750169,0.000000,-76.346168,24.677140,1710
59.000000,UT,2,FORWARD_USER_CH,0,31,24.681920,182.213567,0.000000,-75.325125,24.681920,1710
59.000000,UT,3,FORWARD_USER_CH,0,31,24.661903,183.069143,0.000000,-78.572029,24.661903,1710
59.000000,UT,4,FORWARD_USER_CH,0,31,24.253586,180.650602,0.000000,-89.466538,24.253586,1680
59.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
59.000000,GW,1,RETURN_FEEDER_CH,0,1,18.723692,183.574929,0.000000,-101.904612,18.723692,3480
59.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
59.500000,UT,1,FORWARD_USER_CH,0,31,24.677326,182.741084,0.000000,-76.310731,24.677326,1740
59.500000,UT,2,FORWARD_USER_CH,0,31,24.682027,182.204499,0.000000,-75.299342,24.682027,1740
59.500000,UT,3,FORWARD_USER_CH,0,31,24.662452,183.059056,0.000000,-78.508747,24.662452,1740
59.500000,UT,4,FORWARD_USER_CH,0,31,24.267209,180.633486,0.000000,-89.325014,24.267209,1710
59.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
59.500000,GW,1,RETURN_FEEDER_CH,0,1,18.451815,183.574422,0.000000,-102.404387,18.451815,3540
59.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
60.000000,UT,1,FORWARD_USER_CH,0,31,24.677506,182.732001,0.000000,-76.276025,24.677506,1740
60.000000,UT,2,FORWARD_USER_CH,0,31,24.682133,182.195439,0.000000,-75.273476,24.682133,1740
60.000000,UT,3,FORWARD_USER_CH,0,31,24.662984,183.048963,0.000000,-78.446418,24.662984,1740
60.000000,UT,4,FORWARD_USER_CH,0,31,24.281298,180.616333,0.000000,-89.174116,24.281298,1710
60.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
60.000000,GW,1,RETURN_FEEDER_CH,0,1,18.134392,183.573940,0.000000,-102.957522,18.134392,3600
60.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
60.500000,UT,1,FORWARD_USER_CH,0,31,24.677683,182.722958,0.000000,-76.241464,24.677683,1770
60.500000,UT,2,FORWARD_USER_CH,0,31,24.682239,182.186423,0.000000,-75.247690,24.682239,1770
60.500000,UT,3,FORWARD_USER_CH,0,31,24.663506,183.038903,0.000000,-78.384503,24.663506,1770
60.500000,UT,4,FORWARD_USER_CH,0,31,24.294468,180.599213,0.000000,-89.028635,24.294468,1740
60.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
60.500000,GW,1,RETURN_FEEDER_CH,0,1,17.759456,183.573484,0.000000,-103.575770,17.759456,3660
60.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
61.000000,UT,1,FORWARD_USER_CH,0,31,24.677860,182.713937,0.000000,-76.206977,24.677860,1770
61.000000,UT,2,FORWARD_USER_CH,0,31,24.682343,182.177435,0.000000,-75.221932,24.682343,1770
61.000000,UT,3,FORWARD_USER_CH,0,31,24.664018,183.028857,0.000000,-78.322874,24.664018,1770
61.000000,UT,4,FORWARD_USER_CH,0,31,24.306828,180.582092,0.000000,-88.887937,24.306828,1740
61.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
61.000000,GW,1,RETURN_FEEDER_CH,0,1,17.425523,183.573054,0.000000,-104.099704,17.425523,3720
61.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
61.500000,UT,1,FORWARD_USER_CH,0,31,24.678034,182.704936,0.000000,-76.172566,24.678034,1800
61.500000,UT,2,FORWARD_USER_CH,0,31,24.682448,182.168474,0.000000,-75.196204,24.682448,1800
61.500000,UT,3,FORWARD_USER_CH,0,31,24.664521,183.018826,0.000000,-78.261528,24.664521,1800
61.500000,UT,4,FORWARD_USER_CH,0,31,24.318450,180.564969,0.000000,-88.751725,24.318450,1770
61.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
61.500000,GW,1,RETURN_FEEDER_CH,0,1,17.046712,183.572650,0.000000,-104.668582,17.046712,3780
61.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
62.000000,UT,1,FORWARD_USER_CH,0,31,24.678210,182.695958,0.000000,-76.137472,24.678210,1800
62.000000,UT,2,FORWARD_USER_CH,0,31,24.682516,182.159539,0.000000,-75.179125,24.682516,1800
62.000000,UT,3,FORWARD_USER_CH,0,31,24.665014,183.008809,0.000000,-78.200444,24.665014,1800
62.000000,UT,4,FORWARD_USER_CH,0,31,24.329243,180.547845,0.000000,-88.621629,24.329243,1770
62.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
62.000000,GW,1,RETURN_FEEDER_CH,0,1,16.612928,183.572271,0.000000,-105.292115,16.612928,3840
62.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
62.500000,UT,1,FORWARD_USER_CH,0,31,24.678385,182.687001,0.000000,-76.102316,24.678385,1830
62.500000,UT,2,FORWARD_USER_CH,0,31,24.682577,182.150632,0.000000,-75.163906,24.682577,1830
62.500000,UT,3,FORWARD_USER_CH,0,31,24.665499,182.998805,0.000000,-78.139615,24.665499,1830
62.500000,UT,4,FORWARD_USER_CH,0,31,24.339391,180.530721,0.000000,-88.495954,24.339391,1800
62.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
62.500000,GW,1,RETURN_FEEDER_CH,0,1,16.110322,183.571918,0.000000,-105.983712,16.110322,3900
62.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
63.000000,UT,1,FORWARD_USER_CH,0,31,24.678559,182.678066,0.000000,-76.067239,24.678559,1830
63.000000,UT,2,FORWARD_USER_CH,0,31,24.682637,182.141753,0.000000,-75.148962,24.682637,1830
63.000000,UT,3,FORWARD_USER_CH,0,31,24.665975,182.988817,0.000000,-78.079043,24.665975,1830
63.000000,UT,4,FORWARD_USER_CH,0,31,24.348974,180.513596,0.000000,-88.374128,24.348974,1800
63.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
63.000000,GW,1,RETURN_FEEDER_CH,0,1,15.674131,183.571591,0.000000,-106.561602,15.674131,3960
63.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
63.500000,UT,1,FORWARD_USER_CH,0,31,24.678731,182.669153,0.000000,-76.032240,24.678731,1860
63.500000,UT,2,FORWARD_USER_CH,0,31,24.682695,182.132902,0.000000,-75.134291,24.682695,1860
63.500000,UT,3,FORWARD_USER_CH,0,31,24.666442,182.978843,0.000000,-78.018726,24.666442,1860
63.500000,UT,4,FORWARD_USER_CH,0,31,24.358036,180.496470,0.000000,-88.255941,24.358036,1830
63.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
63.500000,GW,1,RETURN_FEEDER_CH,0,1,15.182911,183.571289,0.000000,-107.191696,15.182911,4020
63.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
64.000000,UT,1,FORWARD_USER_CH,0,31,24.678900,182.660262,0.000000,-75.997321,24.678900,1860
64.000000,UT,2,FORWARD_USER_CH,0,31,24.682753,182.124079,0.000000,-75.119893,24.682753,1860
64.000000,UT,3,FORWARD_USER_CH,0,31,24.666902,182.968884,0.000000,-77.958663,24.666902,1860
64.000000,UT,4,FORWARD_USER_CH,0,31,24.366619,180.479345,0.000000,-88.141201,24.366619,1830
64.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
64.000000,GW,1,RETURN_FEEDER_CH,0,1,14.623433,183.571013,0.000000,-107.886983,14.623433,4080
64.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
64.500000,UT,1,FORWARD_USER_CH,0,31,24.679069,182.651394,0.000000,-75.962480,24.679069,1890
64.500000,UT,2,FORWARD_USER_CH,0,31,24.682809,182.115284,0.000000,-75.105766,24.682809,1890
64.500000,UT,3,FORWARD_USER_CH,0,31,24.667353,182.958940,0.000000,-77.898852,24.667353,1890
64.500000,UT,4,FORWARD_USER_CH,0,31,24.374759,180.462220,0.000000,-88.029732,24.374759,1860
64.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
64.500000,GW,1,RETURN_FEEDER_CH,0,1,13.977823,183.570763,0.000000,-108.664891,13.977823,4140
64.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
65.000000,UT,1,FORWARD_USER_CH,0,31,24.679235,182.642549,0.000000,-75.927718,24.679235,1890
65.000000,UT,2,FORWARD_USER_CH,0,31,24.682863,182.106517,0.000000,-75.091911,24.682863,1890
65.000000,UT,3,FORWARD_USER_CH,0,31,24.667796,182.949011,0.000000,-77.839291,24.667796,1890
65.000000,UT,4,FORWARD_USER_CH,0,31,24.382488,180.445096,0.000000,-87.921369,24.382488,1860
65.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
65.000000,GW,1,RETURN_FEEDER_CH,0,1,13.219645,183.570538,0.000000,-109.551387,13.219645,4200
65.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
65.500000,UT,1,FORWARD_USER_CH,0,31,24.679400,182.633726,0.000000,-75.893036,24.679400,1920
65.500000,UT,2,FORWARD_USER_CH,0,31,24.682917,182.097779,0.000000,-75.078327,24.682917,1920
65.500000,UT,3,FORWARD_USER_CH,0,31,24.668231,182.939097,0.000000,-77.779979,24.668231,1920
65.500000,UT,4,FORWARD_USER_CH,0,31,24.389835,180.427973,0.000000,-87.815963,24.389835,1890
65.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
65.500000,GW,1,RETURN_FEEDER_CH,0,1,12.360162,183.570339,0.000000,-110.528290,12.360162,4260
65.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
66.000000,UT,1,FORWARD_USER_CH,0,31,24.679562,182.624927,0.000000,-75.858690,24.679562,1920
66.000000,UT,2,FORWARD_USER_CH,0,31,24.682967,182.089070,0.000000,-75.065586,24.682967,1920
66.000000,UT,3,FORWARD_USER_CH,0,31,24.668657,182.929198,0.000000,-77.721129,24.668657,1920
66.000000,UT,4,FORWARD_USER_CH,0,31,24.397041,180.410851,0.000000,-87.710242,24.397041,1890
66.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
66.000000,GW,1,RETURN_FEEDER_CH,0,1,11.841721,183.570166,0.000000,-111.105893,11.841721,4320
66.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
66.500000,UT,1,FORWARD_USER_CH,0,31,24.679711,182.616133,0.000000,-75.826840,24.679711,1950
66.500000,UT,2,FORWARD_USER_CH,0,31,24.682995,182.080373,0.000000,-75.058220,24.682995,1950
66.500000,UT,3,FORWARD_USER_CH,0,31,24.669061,182.919296,0.000000,-77.664523,24.669061,1950
66.500000,UT,4,FORWARD_USER_CH,0,31,24.405750,180.393696,0.000000,-87.579151,24.405750,1920
66.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
66.500000,GW,1,RETURN_FEEDER_CH,0,1,11.286103,183.570018,0.000000,-111.716812,11.286103,4380
66.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
67.000000,UT,1,FORWARD_USER_CH,0,31,24.679829,182.607380,0.000000,-75.801441,24.679829,1950
67.000000,UT,2,FORWARD_USER_CH,0,31,24.683017,182.071723,0.000000,-75.052580,24.683017,1950
67.000000,UT,3,FORWARD_USER_CH,0,31,24.669468,182.909429,0.000000,-77.606803,24.669468,1950
67.000000,UT,4,FORWARD_USER_CH,0,31,24.414067,180.376577,0.000000,-87.450428,24.414067,1920
67.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
67.000000,GW,1,RETURN_FEEDER_CH,0,1,10.693517,183.569896,0.000000,-112.360450,10.693517,4440
67.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
67.500000,UT,1,FORWARD_USER_CH,0,31,24.679942,182.598650,0.000000,-75.776838,24.679942,1980
67.500000,UT,2,FORWARD_USER_CH,0,31,24.683039,182.063102,0.000000,-75.047087,24.683039,1980
67.500000,UT,3,FORWARD_USER_CH,0,31,24.669867,182.899578,0.000000,-77.549517,24.669867,1980
67.500000,UT,4,FORWARD_USER_CH,0,31,24.421929,180.359460,0.000000,-87.325375,24.421929,1950
67.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
67.500000,GW,1,RETURN_FEEDER_CH,0,1,10.061545,183.569799,0.000000,-113.039184,10.061545,4500
67.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
68.000000,UT,1,FORWARD_USER_CH,0,31,24.680054,182.589945,0.000000,-75.752558,24.680054,1980
68.000000,UT,2,FORWARD_USER_CH,0,31,24.683060,182.054510,0.000000,-75.041612,24.683060,1980
68.000000,UT,3,FORWARD_USER_CH,0,31,24.670257,182.889743,0.000000,-77.492791,24.670257,1980
68.000000,UT,4,FORWARD_USER_CH,0,31,24.429363,180.342346,0.000000,-87.203923,24.429363,1950
68.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
68.000000,GW,1,RETURN_FEEDER_CH,0,1,9.390194,183.569729,0.000000,-113.752857,9.390194,4560
68.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
68.500000,UT,1,FORWARD_USER_CH,0,31,24.680164,182.581263,0.000000,-75.728597,24.680164,2010
68.500000,UT,2,FORWARD_USER_CH,0,31,24.683081,182.045949,0.000000,-75.036156,24.683081,2010
68.500000,UT,3,FORWARD_USER_CH,0,31,24.670638,182.879924,0.000000,-77.436613,24.670638,2010
68.500000,UT,4,FORWARD_USER_CH,0,31,24.436404,180.325234,0.000000,-87.085884,24.436404,1980
68.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
68.500000,GW,1,RETURN_FEEDER_CH,0,1,8.681947,183.569684,0.000000,-114.498851,8.681947,4620
68.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
69.000000,UT,1,FORWARD_USER_CH,0,31,24.680271,182.572605,0.000000,-75.704953,24.680271,2010
69.000000,UT,2,FORWARD_USER_CH,0,31,24.683102,182.037418,0.000000,-75.030718,24.683102,2010
69.000000,UT,3,FORWARD_USER_CH,0,31,24.671010,182.870122,0.000000,-77.380973,24.671010,2010
69.000000,UT,4,FORWARD_USER_CH,0,31,24.443082,180.308125,0.000000,-86.971080,24.443082,1980
69.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
69.000000,GW,1,RETURN_FEEDER_CH,0,1,7.943648,183.569665,0.000000,-115.270195,7.943648,4680
69.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
69.500000,UT,1,FORWARD_USER_CH,0,31,24.680376,182.563972,0.000000,-75.681623,24.680376,2040
69.500000,UT,2,FORWARD_USER_CH,0,31,24.683124,182.028918,0.000000,-75.025298,24.683124,2040
69.500000,UT,3,FORWARD_USER_CH,0,31,24.671375,182.860336,0.000000,-77.325859,24.671375,2040
69.500000,UT,4,FORWARD_USER_CH,0,31,24.449423,180.291019,0.000000,-86.859347,24.449423,2010
69.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
69.500000,GW,1,RETURN_FEEDER_CH,0,1,7.326148,183.569672,0.000000,-115.911176,7.326148,4740
69.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
70.000000,UT,1,FORWARD_USER_CH,0,31,24.680480,182.555363,0.000000,-75.658605,24.680480,2040
70.000000,UT,2,FORWARD_USER_CH,0,31,24.683144,182.020448,0.000000,-75.019898,24.683144,2040
70.000000,UT,3,FORWARD_USER_CH,0,31,24.671731,182.850567,0.000000,-77.271261,24.671731,2040
70.000000,UT,4,FORWARD_USER_CH,0,31,24.455451,180.273917,0.000000,-86.750536,24.455451,2010
70.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
70.000000,GW,1,RETURN_FEEDER_CH,0,1,6.971176,183.569704,0.000000,-116.278161,6.971176,4800
70.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
70.500000,UT,1,FORWARD_USER_CH,0,31,24.680582,182.546779,0.000000,-75.635896,24.680582,2070
70.500000,UT,2,FORWARD_USER_CH,0,31,24.683165,182.012008,0.000000,-75.014516,24.683165,2070
70.500000,UT,3,FORWARD_USER_CH,0,31,24.672080,182.840815,0.000000,-77.217167,24.672080,2070
70.500000,UT,4,FORWARD_USER_CH,0,31,24.461190,180.256819,0.000000,-86.644508,24.461190,2040
70.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
70.500000,GW,1,RETURN_FEEDER_CH,0,1,6.788402,183.569762,0.000000,-116.466736,6.788402,4860
70.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
71.000000,UT,1,FORWARD_USER_CH,0,31,24.680681,182.538220,0.000000,-75.613494,24.680681,2070
71.000000,UT,2,FORWARD_USER_CH,0,31,24.683186,182.003600,0.000000,-75.009154,24.683186,2070
71.000000,UT,3,FORWARD_USER_CH,0,31,24.672421,182.831080,0.000000,-77.163569,24.672421,2070
71.000000,UT,4,FORWARD_USER_CH,0,31,24.466659,180.239725,0.000000,-86.541133,24.466659,2040
71.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
71.000000,GW,1,RETURN_FEEDER_CH,0,1,7.217657,183.569845,0.000000,-116.023447,7.217657,4920
71.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
71.500000,UT,1,FORWARD_USER_CH,0,31,24.680779,182.529685,0.000000,-75.591413,24.680779,2100
71.500000,UT,2,FORWARD_USER_CH,0,31,24.683207,181.995223,0.000000,-75.003817,24.683207,2100
71.500000,UT,3,FORWARD_USER_CH,0,31,24.672755,182.821362,0.000000,-77.110477,24.672755,2100
71.500000,UT,4,FORWARD_USER_CH,0,31,24.471873,180.222636,0.000000,-86.440359,24.471873,2070
71.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
71.500000,GW,1,RETURN_FEEDER_CH,0,1,7.630053,183.569955,0.000000,-115.596147,7.630053,4980
71.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
72.000000,UT,1,FORWARD_USER_CH,0,31,24.680865,182.521176,0.000000,-75.571863,24.680865,2100
72.000000,UT,2,FORWARD_USER_CH,0,31,24.683224,181.986878,0.000000,-74.999368,24.683224,2100
72.000000,UT,3,FORWARD_USER_CH,0,31,24.673063,182.811661,0.000000,-77.060953,24.673063,2100
72.000000,UT,4,FORWARD_USER_CH,0,31,24.476379,180.205551,0.000000,-86.351453,24.476379,2070
72.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
72.000000,GW,1,RETURN_FEEDER_CH,0,1,8.026105,183.570090,0.000000,-115.184331,8.026105,5040
72.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
72.500000,UT,1,FORWARD_USER_CH,0,31,24.680950,182.512675,0.000000,-75.552542,24.680950,2130
72.500000,UT,2,FORWARD_USER_CH,0,31,24.683241,181.978548,0.000000,-74.994969,24.683241,2130
72.500000,UT,3,FORWARD_USER_CH,0,31,24.673365,182.801959,0.000000,-77.011817,24.673365,2130
72.500000,UT,4,FORWARD_USER_CH,0,31,24.480686,180.188438,0.000000,-86.264829,24.480686,2100
72.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
72.500000,GW,1,RETURN_FEEDER_CH,0,1,8.407174,183.570251,0.000000,-114.786613,8.407174,5100
72.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
73.000000,UT,1,FORWARD_USER_CH,0,31,24.681029,182.504217,0.000000,-75.534538,24.681029,2130
73.000000,UT,2,FORWARD_USER_CH,0,31,24.683255,181.970266,0.000000,-74.991277,24.683255,2130
73.000000,UT,3,FORWARD_USER_CH,0,31,24.673652,182.792294,0.000000,-76.964628,24.673652,2130
73.000000,UT,4,FORWARD_USER_CH,0,31,24.485783,180.171364,0.000000,-86.160135,24.485783,2100
73.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
73.000000,GW,1,RETURN_FEEDER_CH,0,1,8.772417,183.570437,0.000000,-114.403912,8.772417,5160
73.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
73.500000,UT,1,FORWARD_USER_CH,0,31,24.681102,182.495785,0.000000,-75.517743,24.681102,2160
73.500000,UT,2,FORWARD_USER_CH,0,31,24.683265,181.962016,0.000000,-74.988579,24.683265,2160
73.500000,UT,3,FORWARD_USER_CH,0,31,24.673926,182.782647,0.000000,-76.919206,24.673926,2160
73.500000,UT,4,FORWARD_USER_CH,0,31,24.491657,180.154296,0.000000,-86.036419,24.491657,2130
73.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
73.500000,GW,1,RETURN_FEEDER_CH,0,1,9.123305,183.570650,0.000000,-114.034738,9.123305,5220
73.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
74.000000,UT,1,FORWARD_USER_CH,0,31,24.681174,182.487378,0.000000,-75.500964,24.681174,2160
74.000000,UT,2,FORWARD_USER_CH,0,31,24.683274,181.953799,0.000000,-74.986245,24.683274,2160
74.000000,UT,3,FORWARD_USER_CH,0,31,24.674195,182.773018,0.000000,-76.873942,24.674195,2160
74.000000,UT,4,FORWARD_USER_CH,0,31,24.497179,180.137234,0.000000,-85.916978,24.497179,2130
74.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
74.000000,GW,1,RETURN_FEEDER_CH,0,1,9.460535,183.570887,0.000000,-113.678402,9.460535,5280
74.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
74.500000,UT,1,FORWARD_USER_CH,0,31,24.681247,182.478998,0.000000,-75.484201,24.681247,2190
74.500000,UT,2,FORWARD_USER_CH,0,31,24.683282,181.945614,0.000000,-74.984278,24.683282,2190
74.500000,UT,3,FORWARD_USER_CH,0,31,24.674461,182.763407,0.000000,-76.828835,24.674461,2190
74.500000,UT,4,FORWARD_USER_CH,0,31,24.502378,180.120179,0.000000,-85.801577,24.502378,2160
74.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
74.500000,GW,1,RETURN_FEEDER_CH,0,1,9.784790,183.571151,0.000000,-113.334233,9.784790,5340
74.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
75.000000,UT,1,FORWARD_USER_CH,0,31,24.681319,182.470644,0.000000,-75.467454,24.681319,2190
75.000000,UT,2,FORWARD_USER_CH,0,31,24.683288,181.937462,0.000000,-74.982677,24.683288,2190
75.000000,UT,3,FORWARD_USER_CH,0,31,24.674723,182.753815,0.000000,-76.783883,24.674723,2190
75.000000,UT,4,FORWARD_USER_CH,0,31,24.507281,180.103130,0.000000,-85.689999,24.507281,2160
75.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
75.000000,GW,1,RETURN_FEEDER_CH,0,1,10.096726,183.571440,0.000000,-113.001587,10.096726,5400
75.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
75.500000,UT,1,FORWARD_USER_CH,0,31,24.681390,182.462316,0.000000,-75.450724,24.681390,2220
75.500000,UT,2,FORWARD_USER_CH,0,31,24.683293,181.929343,0.000000,-74.981446,24.683293,2220
75.500000,UT,3,FORWARD_USER_CH,0,31,24.674982,182.744241,0.000000,-76.739086,24.674982,2220
75.500000,UT,4,FORWARD_USER_CH,0,31,24.511911,180.086089,0.000000,-85.582050,24.511911,2190
75.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
75.500000,GW,1,RETURN_FEEDER_CH,0,1,10.448404,183.571755,0.000000,-112.624572,10.448404,5460
75.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
76.000000,UT,1,FORWARD_USER_CH,0,31,24.681462,182.454016,0.000000,-75.434010,24.681462,2220
76.000000,UT,2,FORWARD_USER_CH,0,31,24.683296,181.921258,0.000000,-74.980586,24.683296,2220
76.000000,UT,3,FORWARD_USER_CH,0,31,24.675237,182.734686,0.000000,-76.694444,24.675237,2220
76.000000,UT,4,FORWARD_USER_CH,0,31,24.516290,180.069056,0.000000,-85.477544,24.516290,2190
76.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
76.000000,GW,1,RETURN_FEEDER_CH,0,1,10.912668,183.572096,0.000000,-112.123294,10.912668,5520
76.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
76.500000,UT,1,FORWARD_USER_CH,0,31,24.681533,182.445742,0.000000,-75.417296,24.681533,2250
76.500000,UT,2,FORWARD_USER_CH,0,31,24.683295,181.913205,0.000000,-74.980848,24.683295,2250
76.500000,UT,3,FORWARD_USER_CH,0,31,24.675488,182.725150,0.000000,-76.650105,24.675488,2250
76.500000,UT,4,FORWARD_USER_CH,0,31,24.520447,180.052030,0.000000,-85.376061,24.520447,2220
76.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
76.500000,GW,1,RETURN_FEEDER_CH,0,1,11.383884,183.572462,0.000000,-111.609853,11.383884,5580
76.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
